Id,IndicatorCode,SpatialDimension,WorldBankIncomeGroup,TimeDimension,TimeDim,DisaggregatingDimension1,Sex,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,Prevalence,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
16028993,NCD_BMI_30A,REGION,AMR,YEAR,1982,SEX,BothSexes,,,,,,,11.8 [10.3-13.4],11.8,10.3,13.4,,2017-09-22T09:24:37Z,1982,1982-01-01,1982-12-31
16028994,NCD_BMI_30A,REGION,AMR,YEAR,1983,SEX,BothSexes,,,,,,,12.2 [10.7-13.8],12.2,10.7,13.8,,2017-09-22T09:24:37Z,1983,1983-01-01,1983-12-31
16028995,NCD_BMI_30A,REGION,AMR,YEAR,1984,SEX,BothSexes,,,,,,,12.6 [11.2-14.1],12.6,11.2,14.1,,2017-09-22T09:24:37Z,1984,1984-01-01,1984-12-31
16028996,NCD_BMI_30A,REGION,AMR,YEAR,1985,SEX,BothSexes,,,,,,,13.0 [11.6-14.5],13.0,11.6,14.5,,2017-09-22T09:24:37Z,1985,1985-01-01,1985-12-31
16028997,NCD_BMI_30A,REGION,AMR,YEAR,1986,SEX,BothSexes,,,,,,,13.4 [12.0-14.9],13.4,12.0,14.9,,2017-09-22T09:24:37Z,1986,1986-01-01,1986-12-31
16028998,NCD_BMI_30A,REGION,AMR,YEAR,1987,SEX,BothSexes,,,,,,,13.8 [12.5-15.3],13.8,12.5,15.3,,2017-09-22T09:24:37Z,1987,1987-01-01,1987-12-31
16028999,NCD_BMI_30A,REGION,AMR,YEAR,1988,SEX,BothSexes,,,,,,,14.3 [12.9-15.7],14.3,12.9,15.7,,2017-09-22T09:24:37Z,1988,1988-01-01,1988-12-31
16029000,NCD_BMI_30A,REGION,AMR,YEAR,1989,SEX,BothSexes,,,,,,,14.7 [13.4-16.1],14.7,13.4,16.1,,2017-09-22T09:24:37Z,1989,1989-01-01,1989-12-31
16029001,NCD_BMI_30A,REGION,AMR,YEAR,1990,SEX,BothSexes,,,,,,,15.1 [13.8-16.5],15.1,13.8,16.5,,2017-09-22T09:24:37Z,1990,1990-01-01,1990-12-31
16029002,NCD_BMI_30A,REGION,AMR,YEAR,1991,SEX,BothSexes,,,,,,,15.6 [14.3-17.0],15.6,14.3,17.0,,2017-09-22T09:24:37Z,1991,1991-01-01,1991-12-31
16029003,NCD_BMI_30A,REGION,AMR,YEAR,1992,SEX,BothSexes,,,,,,,16.1 [14.8-17.4],16.1,14.8,17.4,,2017-09-22T09:24:37Z,1992,1992-01-01,1992-12-31
16029004,NCD_BMI_30A,REGION,AMR,YEAR,1993,SEX,BothSexes,,,,,,,16.6 [15.3-17.9],16.6,15.3,17.9,,2017-09-22T09:24:37Z,1993,1993-01-01,1993-12-31
16029005,NCD_BMI_30A,REGION,AMR,YEAR,1994,SEX,BothSexes,,,,,,,17.1 [15.8-18.4],17.1,15.8,18.4,,2017-09-22T09:24:37Z,1994,1994-01-01,1994-12-31
16029006,NCD_BMI_30A,REGION,AMR,YEAR,1995,SEX,BothSexes,,,,,,,17.6 [16.3-18.9],17.6,16.3,18.9,,2017-09-22T09:24:37Z,1995,1995-01-01,1995-12-31
16029007,NCD_BMI_30A,REGION,AMR,YEAR,1996,SEX,BothSexes,,,,,,,18.1 [16.9-19.4],18.1,16.9,19.4,,2017-09-22T09:24:37Z,1996,1996-01-01,1996-12-31
16029008,NCD_BMI_30A,REGION,AMR,YEAR,1997,SEX,BothSexes,,,,,,,18.6 [17.4-19.9],18.6,17.4,19.9,,2017-09-22T09:24:37Z,1997,1997-01-01,1997-12-31
16029009,NCD_BMI_30A,REGION,AMR,YEAR,1998,SEX,BothSexes,,,,,,,19.2 [17.9-20.4],19.2,17.9,20.4,,2017-09-22T09:24:37Z,1998,1998-01-01,1998-12-31
16029010,NCD_BMI_30A,REGION,AMR,YEAR,1999,SEX,BothSexes,,,,,,,19.7 [18.5-21.0],19.7,18.5,21.0,,2017-09-22T09:24:37Z,1999,1999-01-01,1999-12-31
16029011,NCD_BMI_30A,REGION,AMR,YEAR,2000,SEX,BothSexes,,,,,,,20.2 [19.0-21.5],20.2,19.0,21.5,,2017-09-22T09:24:37Z,2000,2000-01-01,2000-12-31
16029012,NCD_BMI_30A,REGION,AMR,YEAR,2001,SEX,BothSexes,,,,,,,20.8 [19.6-22.0],20.8,19.6,22.0,,2017-09-22T09:24:37Z,2001,2001-01-01,2001-12-31
16029013,NCD_BMI_30A,REGION,AMR,YEAR,2002,SEX,BothSexes,,,,,,,21.3 [20.1-22.5],21.3,20.1,22.5,,2017-09-22T09:24:37Z,2002,2002-01-01,2002-12-31
16029014,NCD_BMI_30A,REGION,AMR,YEAR,2003,SEX,BothSexes,,,,,,,21.8 [20.6-23.0],21.8,20.6,23.0,,2017-09-22T09:24:37Z,2003,2003-01-01,2003-12-31
16029015,NCD_BMI_30A,REGION,AMR,YEAR,2004,SEX,BothSexes,,,,,,,22.3 [21.2-23.5],22.3,21.2,23.5,,2017-09-22T09:24:37Z,2004,2004-01-01,2004-12-31
16029016,NCD_BMI_30A,REGION,AMR,YEAR,2005,SEX,BothSexes,,,,,,,22.8 [21.7-24.1],22.8,21.7,24.1,,2017-09-22T09:24:37Z,2005,2005-01-01,2005-12-31
16029017,NCD_BMI_30A,REGION,AMR,YEAR,2006,SEX,BothSexes,,,,,,,23.4 [22.2-24.6],23.4,22.2,24.6,,2017-09-22T09:24:37Z,2006,2006-01-01,2006-12-31
16029018,NCD_BMI_30A,REGION,AMR,YEAR,2007,SEX,BothSexes,,,,,,,23.9 [22.7-25.1],23.9,22.7,25.1,,2017-09-22T09:24:37Z,2007,2007-01-01,2007-12-31
16029019,NCD_BMI_30A,REGION,AMR,YEAR,2008,SEX,BothSexes,,,,,,,24.4 [23.1-25.6],24.4,23.1,25.6,,2017-09-22T09:24:37Z,2008,2008-01-01,2008-12-31
16029020,NCD_BMI_30A,REGION,AMR,YEAR,2009,SEX,BothSexes,,,,,,,24.9 [23.6-26.2],24.9,23.6,26.2,,2017-09-22T09:24:37Z,2009,2009-01-01,2009-12-31
16029021,NCD_BMI_30A,REGION,AMR,YEAR,2010,SEX,BothSexes,,,,,,,25.4 [24.1-26.8],25.4,24.1,26.8,,2017-09-22T09:24:38Z,2010,2010-01-01,2010-12-31
16029022,NCD_BMI_30A,REGION,AMR,YEAR,2011,SEX,BothSexes,,,,,,,25.9 [24.5-27.3],25.9,24.5,27.3,,2017-09-22T09:24:38Z,2011,2011-01-01,2011-12-31
16029023,NCD_BMI_30A,REGION,AMR,YEAR,2012,SEX,BothSexes,,,,,,,26.4 [24.9-27.9],26.4,24.9,27.9,,2017-09-22T09:24:38Z,2012,2012-01-01,2012-12-31
16029024,NCD_BMI_30A,REGION,AMR,YEAR,2013,SEX,BothSexes,,,,,,,27.0 [25.4-28.5],27.0,25.4,28.5,,2017-09-22T09:24:38Z,2013,2013-01-01,2013-12-31
16029025,NCD_BMI_30A,REGION,AMR,YEAR,2014,SEX,BothSexes,,,,,,,27.5 [25.8-29.2],27.5,25.8,29.2,,2017-09-22T09:24:38Z,2014,2014-01-01,2014-12-31
16029026,NCD_BMI_30A,REGION,AMR,YEAR,2015,SEX,BothSexes,,,,,,,28.0 [26.2-29.8],28.0,26.2,29.8,,2017-09-22T09:24:38Z,2015,2015-01-01,2015-12-31
16029027,NCD_BMI_30A,REGION,AMR,YEAR,2016,SEX,BothSexes,,,,,,,28.6 [26.6-30.5],28.6,26.6,30.5,,2017-09-22T09:24:38Z,2016,2016-01-01,2016-12-31
16029028,NCD_BMI_30A,REGION,EMR,YEAR,1975,SEX,BothSexes,,,,,,,5.7 [4.0-7.7],5.7,4.0,7.7,,2017-09-22T09:24:38Z,1975,1975-01-01,1975-12-31
16029029,NCD_BMI_30A,REGION,EMR,YEAR,1976,SEX,BothSexes,,,,,,,6.0 [4.3-7.9],6.0,4.3,7.9,,2017-09-22T09:24:38Z,1976,1976-01-01,1976-12-31
16029030,NCD_BMI_30A,REGION,EMR,YEAR,1977,SEX,BothSexes,,,,,,,6.2 [4.6-8.1],6.2,4.6,8.1,,2017-09-22T09:24:38Z,1977,1977-01-01,1977-12-31
16029031,NCD_BMI_30A,REGION,EMR,YEAR,1978,SEX,BothSexes,,,,,,,6.4 [4.8-8.3],6.4,4.8,8.3,,2017-09-22T09:24:38Z,1978,1978-01-01,1978-12-31
16029032,NCD_BMI_30A,REGION,EMR,YEAR,1979,SEX,BothSexes,,,,,,,6.7 [5.1-8.5],6.7,5.1,8.5,,2017-09-22T09:24:38Z,1979,1979-01-01,1979-12-31
16029033,NCD_BMI_30A,REGION,EMR,YEAR,1980,SEX,BothSexes,,,,,,,6.9 [5.4-8.7],6.9,5.4,8.7,,2017-09-22T09:24:38Z,1980,1980-01-01,1980-12-31
16029034,NCD_BMI_30A,REGION,EMR,YEAR,1981,SEX,BothSexes,,,,,,,7.2 [5.7-8.9],7.2,5.7,8.9,,2017-09-22T09:24:38Z,1981,1981-01-01,1981-12-31
16029035,NCD_BMI_30A,REGION,EMR,YEAR,1982,SEX,BothSexes,,,,,,,7.5 [6.0-9.1],7.5,6.0,9.1,,2017-09-22T09:24:38Z,1982,1982-01-01,1982-12-31
16029036,NCD_BMI_30A,REGION,EMR,YEAR,1983,SEX,BothSexes,,,,,,,7.8 [6.3-9.3],7.8,6.3,9.3,,2017-09-22T09:24:38Z,1983,1983-01-01,1983-12-31
16029037,NCD_BMI_30A,REGION,EMR,YEAR,1984,SEX,BothSexes,,,,,,,8.1 [6.7-9.7],8.1,6.7,9.7,,2017-09-22T09:24:38Z,1984,1984-01-01,1984-12-31
16029038,NCD_BMI_30A,REGION,EMR,YEAR,1985,SEX,BothSexes,,,,,,,8.4 [7.0-9.9],8.4,7.0,9.9,,2017-09-22T09:24:38Z,1985,1985-01-01,1985-12-31
16029039,NCD_BMI_30A,REGION,EMR,YEAR,1986,SEX,BothSexes,,,,,,,8.7 [7.3-10.2],8.7,7.3,10.2,,2017-09-22T09:24:38Z,1986,1986-01-01,1986-12-31
16029040,NCD_BMI_30A,REGION,EMR,YEAR,1987,SEX,BothSexes,,,,,,,9.0 [7.7-10.4],9.0,7.7,10.4,,2017-09-22T09:24:38Z,1987,1987-01-01,1987-12-31
16029041,NCD_BMI_30A,REGION,EMR,YEAR,1988,SEX,BothSexes,,,,,,,9.3 [8.0-10.7],9.3,8.0,10.7,,2017-09-22T09:24:38Z,1988,1988-01-01,1988-12-31
16029042,NCD_BMI_30A,REGION,EMR,YEAR,1989,SEX,BothSexes,,,,,,,9.6 [8.3-10.9],9.6,8.3,10.9,,2017-09-22T09:24:38Z,1989,1989-01-01,1989-12-31
16029043,NCD_BMI_30A,REGION,EMR,YEAR,1990,SEX,BothSexes,,,,,,,9.9 [8.7-11.3],9.9,8.7,11.3,,2017-09-22T09:24:38Z,1990,1990-01-01,1990-12-31
16029044,NCD_BMI_30A,REGION,EMR,YEAR,1991,SEX,BothSexes,,,,,,,10.2 [9.0-11.5],10.2,9.0,11.5,,2017-09-22T09:24:38Z,1991,1991-01-01,1991-12-31
16029045,NCD_BMI_30A,REGION,EMR,YEAR,1992,SEX,BothSexes,,,,,,,10.5 [9.4-11.8],10.5,9.4,11.8,,2017-09-22T09:24:38Z,1992,1992-01-01,1992-12-31
16029046,NCD_BMI_30A,REGION,EMR,YEAR,1993,SEX,BothSexes,,,,,,,10.8 [9.7-12.0],10.8,9.7,12.0,,2017-09-22T09:24:38Z,1993,1993-01-01,1993-12-31
16029047,NCD_BMI_30A,REGION,EMR,YEAR,1994,SEX,BothSexes,,,,,,,11.1 [10.0-12.3],11.1,10.0,12.3,,2017-09-22T09:24:38Z,1994,1994-01-01,1994-12-31
16029048,NCD_BMI_30A,REGION,EMR,YEAR,1995,SEX,BothSexes,,,,,,,11.4 [10.3-12.6],11.4,10.3,12.6,,2017-09-22T09:24:38Z,1995,1995-01-01,1995-12-31
16029049,NCD_BMI_30A,REGION,EMR,YEAR,1996,SEX,BothSexes,,,,,,,11.8 [10.7-12.9],11.8,10.7,12.9,,2017-09-22T09:24:38Z,1996,1996-01-01,1996-12-31
16029050,NCD_BMI_30A,REGION,EMR,YEAR,1997,SEX,BothSexes,,,,,,,12.1 [11.0-13.2],12.1,11.0,13.2,,2017-09-22T09:24:38Z,1997,1997-01-01,1997-12-31
16029051,NCD_BMI_30A,REGION,EMR,YEAR,1998,SEX,BothSexes,,,,,,,12.5 [11.5-13.5],12.5,11.5,13.5,,2017-09-22T09:24:38Z,1998,1998-01-01,1998-12-31
16029052,NCD_BMI_30A,REGION,EMR,YEAR,1999,SEX,BothSexes,,,,,,,12.9 [11.9-14.0],12.9,11.9,14.0,,2017-09-22T09:24:38Z,1999,1999-01-01,1999-12-31
16029053,NCD_BMI_30A,REGION,EMR,YEAR,2000,SEX,BothSexes,,,,,,,13.3 [12.3-14.4],13.3,12.3,14.4,,2017-09-22T09:24:38Z,2000,2000-01-01,2000-12-31
16029054,NCD_BMI_30A,REGION,EMR,YEAR,2001,SEX,BothSexes,,,,,,,13.6 [12.7-14.7],13.6,12.7,14.7,,2017-09-22T09:24:38Z,2001,2001-01-01,2001-12-31
16029055,NCD_BMI_30A,REGION,EMR,YEAR,2002,SEX,BothSexes,,,,,,,13.9 [13.0-15.0],13.9,13.0,15.0,,2017-09-22T09:24:38Z,2002,2002-01-01,2002-12-31
16029056,NCD_BMI_30A,REGION,EMR,YEAR,2003,SEX,BothSexes,,,,,,,14.4 [13.4-15.4],14.4,13.4,15.4,,2017-09-22T09:24:38Z,2003,2003-01-01,2003-12-31
16029057,NCD_BMI_30A,REGION,EMR,YEAR,2004,SEX,BothSexes,,,,,,,14.9 [13.9-15.9],14.9,13.9,15.9,,2017-09-22T09:24:38Z,2004,2004-01-01,2004-12-31
16029058,NCD_BMI_30A,REGION,EMR,YEAR,2005,SEX,BothSexes,,,,,,,15.3 [14.3-16.3],15.3,14.3,16.3,,2017-09-22T09:24:39Z,2005,2005-01-01,2005-12-31
16029059,NCD_BMI_30A,REGION,EMR,YEAR,2006,SEX,BothSexes,,,,,,,15.7 [14.7-16.8],15.7,14.7,16.8,,2017-09-22T09:24:39Z,2006,2006-01-01,2006-12-31
16029060,NCD_BMI_30A,REGION,EMR,YEAR,2007,SEX,BothSexes,,,,,,,16.2 [15.2-17.3],16.2,15.2,17.3,,2017-09-22T09:24:39Z,2007,2007-01-01,2007-12-31
16029061,NCD_BMI_30A,REGION,EMR,YEAR,2008,SEX,BothSexes,,,,,,,16.7 [15.7-17.9],16.7,15.7,17.9,,2017-09-22T09:24:39Z,2008,2008-01-01,2008-12-31
16029062,NCD_BMI_30A,REGION,EMR,YEAR,2009,SEX,BothSexes,,,,,,,17.1 [16.0-18.3],17.1,16.0,18.3,,2017-09-22T09:24:39Z,2009,2009-01-01,2009-12-31
16029063,NCD_BMI_30A,REGION,EMR,YEAR,2010,SEX,BothSexes,,,,,,,17.7 [16.6-19.0],17.7,16.6,19.0,,2017-09-22T09:24:39Z,2010,2010-01-01,2010-12-31
16029064,NCD_BMI_30A,REGION,EMR,YEAR,2011,SEX,BothSexes,,,,,,,18.2 [16.9-19.5],18.2,16.9,19.5,,2017-09-22T09:24:39Z,2011,2011-01-01,2011-12-31
16029065,NCD_BMI_30A,REGION,EMR,YEAR,2012,SEX,BothSexes,,,,,,,18.7 [17.4-20.0],18.7,17.4,20.0,,2017-09-22T09:24:39Z,2012,2012-01-01,2012-12-31
16029066,NCD_BMI_30A,REGION,EMR,YEAR,2013,SEX,BothSexes,,,,,,,19.1 [17.7-20.6],19.1,17.7,20.6,,2017-09-22T09:24:39Z,2013,2013-01-01,2013-12-31
16029067,NCD_BMI_30A,REGION,EMR,YEAR,2014,SEX,BothSexes,,,,,,,19.6 [18.1-21.2],19.6,18.1,21.2,,2017-09-22T09:24:39Z,2014,2014-01-01,2014-12-31
16029068,NCD_BMI_30A,REGION,EMR,YEAR,2015,SEX,BothSexes,,,,,,,20.3 [18.7-22.0],20.3,18.7,22.0,,2017-09-22T09:24:39Z,2015,2015-01-01,2015-12-31
16029069,NCD_BMI_30A,REGION,EMR,YEAR,2016,SEX,BothSexes,,,,,,,20.8 [19.1-22.6],20.8,19.1,22.6,,2017-09-22T09:24:39Z,2016,2016-01-01,2016-12-31
16029070,NCD_BMI_30A,REGION,EUR,YEAR,1975,SEX,BothSexes,,,,,,,9.9 [8.2-11.9],9.9,8.2,11.9,,2017-09-22T09:24:39Z,1975,1975-01-01,1975-12-31
16029071,NCD_BMI_30A,REGION,EUR,YEAR,1976,SEX,BothSexes,,,,,,,10.2 [8.5-12.1],10.2,8.5,12.1,,2017-09-22T09:24:39Z,1976,1976-01-01,1976-12-31
16029072,NCD_BMI_30A,REGION,EUR,YEAR,1977,SEX,BothSexes,,,,,,,10.4 [8.8-12.3],10.4,8.8,12.3,,2017-09-22T09:24:39Z,1977,1977-01-01,1977-12-31
16029073,NCD_BMI_30A,REGION,EUR,YEAR,1978,SEX,BothSexes,,,,,,,10.7 [9.1-12.5],10.7,9.1,12.5,,2017-09-22T09:24:39Z,1978,1978-01-01,1978-12-31
16029074,NCD_BMI_30A,REGION,EUR,YEAR,1979,SEX,BothSexes,,,,,,,11.0 [9.5-12.7],11.0,9.5,12.7,,2017-09-22T09:24:39Z,1979,1979-01-01,1979-12-31
16029075,NCD_BMI_30A,REGION,EUR,YEAR,1980,SEX,BothSexes,,,,,,,11.2 [9.8-12.9],11.2,9.8,12.9,,2017-09-22T09:24:39Z,1980,1980-01-01,1980-12-31
16029076,NCD_BMI_30A,REGION,EUR,YEAR,1981,SEX,BothSexes,,,,,,,11.5 [10.1-13.1],11.5,10.1,13.1,,2017-09-22T09:24:39Z,1981,1981-01-01,1981-12-31
16029077,NCD_BMI_30A,REGION,EUR,YEAR,1982,SEX,BothSexes,,,,,,,11.8 [10.4-13.3],11.8,10.4,13.3,,2017-09-22T09:24:39Z,1982,1982-01-01,1982-12-31
16029078,NCD_BMI_30A,REGION,EUR,YEAR,1983,SEX,BothSexes,,,,,,,12.1 [10.7-13.6],12.1,10.7,13.6,,2017-09-22T09:24:39Z,1983,1983-01-01,1983-12-31
16029079,NCD_BMI_30A,REGION,EUR,YEAR,1984,SEX,BothSexes,,,,,,,12.3 [11.1-13.8],12.3,11.1,13.8,,2017-09-22T09:24:39Z,1984,1984-01-01,1984-12-31
16029080,NCD_BMI_30A,REGION,EUR,YEAR,1985,SEX,BothSexes,,,,,,,12.6 [11.4-14.0],12.6,11.4,14.0,,2017-09-22T09:24:39Z,1985,1985-01-01,1985-12-31
16029081,NCD_BMI_30A,REGION,EUR,YEAR,1986,SEX,BothSexes,,,,,,,12.9 [11.7-14.2],12.9,11.7,14.2,,2017-09-22T09:24:39Z,1986,1986-01-01,1986-12-31
16029082,NCD_BMI_30A,REGION,EUR,YEAR,1987,SEX,BothSexes,,,,,,,13.2 [12.0-14.4],13.2,12.0,14.4,,2017-09-22T09:24:39Z,1987,1987-01-01,1987-12-31
16029083,NCD_BMI_30A,REGION,EUR,YEAR,1988,SEX,BothSexes,,,,,,,13.5 [12.4-14.7],13.5,12.4,14.7,,2017-09-22T09:24:39Z,1988,1988-01-01,1988-12-31
16029084,NCD_BMI_30A,REGION,EUR,YEAR,1989,SEX,BothSexes,,,,,,,13.8 [12.7-14.9],13.8,12.7,14.9,,2017-09-22T09:24:39Z,1989,1989-01-01,1989-12-31
16029085,NCD_BMI_30A,REGION,EUR,YEAR,1990,SEX,BothSexes,,,,,,,14.1 [13.0-15.2],14.1,13.0,15.2,,2017-09-22T09:24:39Z,1990,1990-01-01,1990-12-31
16029086,NCD_BMI_30A,REGION,EUR,YEAR,1991,SEX,BothSexes,,,,,,,14.4 [13.4-15.4],14.4,13.4,15.4,,2017-09-22T09:24:39Z,1991,1991-01-01,1991-12-31
16029087,NCD_BMI_30A,REGION,EUR,YEAR,1992,SEX,BothSexes,,,,,,,14.7 [13.7-15.7],14.7,13.7,15.7,,2017-09-22T09:24:39Z,1992,1992-01-01,1992-12-31
16029088,NCD_BMI_30A,REGION,EUR,YEAR,1993,SEX,BothSexes,,,,,,,15.0 [14.0-16.0],15.0,14.0,16.0,,2017-09-22T09:24:39Z,1993,1993-01-01,1993-12-31
16029089,NCD_BMI_30A,REGION,EUR,YEAR,1994,SEX,BothSexes,,,,,,,15.3 [14.4-16.3],15.3,14.4,16.3,,2017-09-22T09:24:39Z,1994,1994-01-01,1994-12-31
16029090,NCD_BMI_30A,REGION,EUR,YEAR,1995,SEX,BothSexes,,,,,,,15.6 [14.7-16.5],15.6,14.7,16.5,,2017-09-22T09:24:39Z,1995,1995-01-01,1995-12-31
16029091,NCD_BMI_30A,REGION,EUR,YEAR,1996,SEX,BothSexes,,,,,,,15.9 [15.1-16.8],15.9,15.1,16.8,,2017-09-22T09:24:39Z,1996,1996-01-01,1996-12-31
16029092,NCD_BMI_30A,REGION,EUR,YEAR,1997,SEX,BothSexes,,,,,,,16.2 [15.4-17.1],16.2,15.4,17.1,,2017-09-22T09:24:39Z,1997,1997-01-01,1997-12-31
16029093,NCD_BMI_30A,REGION,EUR,YEAR,1998,SEX,BothSexes,,,,,,,16.6 [15.7-17.4],16.6,15.7,17.4,,2017-09-22T09:24:39Z,1998,1998-01-01,1998-12-31
16029094,NCD_BMI_30A,REGION,EUR,YEAR,1999,SEX,BothSexes,,,,,,,16.9 [16.0-17.7],16.9,16.0,17.7,,2017-09-22T09:24:39Z,1999,1999-01-01,1999-12-31
16029095,NCD_BMI_30A,REGION,EUR,YEAR,2000,SEX,BothSexes,,,,,,,17.2 [16.4-18.0],17.2,16.4,18.0,,2017-09-22T09:24:40Z,2000,2000-01-01,2000-12-31
16029096,NCD_BMI_30A,REGION,EUR,YEAR,2001,SEX,BothSexes,,,,,,,17.5 [16.7-18.4],17.5,16.7,18.4,,2017-09-22T09:24:40Z,2001,2001-01-01,2001-12-31
16029097,NCD_BMI_30A,REGION,EUR,YEAR,2002,SEX,BothSexes,,,,,,,17.9 [17.1-18.7],17.9,17.1,18.7,,2017-09-22T09:24:40Z,2002,2002-01-01,2002-12-31
16029098,NCD_BMI_30A,REGION,EUR,YEAR,2003,SEX,BothSexes,,,,,,,18.2 [17.4-19.1],18.2,17.4,19.1,,2017-09-22T09:24:40Z,2003,2003-01-01,2003-12-31
16029099,NCD_BMI_30A,REGION,EUR,YEAR,2004,SEX,BothSexes,,,,,,,18.6 [17.7-19.4],18.6,17.7,19.4,,2017-09-22T09:24:40Z,2004,2004-01-01,2004-12-31
16029100,NCD_BMI_30A,REGION,EUR,YEAR,2005,SEX,BothSexes,,,,,,,18.9 [18.1-19.8],18.9,18.1,19.8,,2017-09-22T09:24:40Z,2005,2005-01-01,2005-12-31
16029101,NCD_BMI_30A,REGION,EUR,YEAR,2006,SEX,BothSexes,,,,,,,19.3 [18.4-20.2],19.3,18.4,20.2,,2017-09-22T09:24:40Z,2006,2006-01-01,2006-12-31
16029102,NCD_BMI_30A,REGION,EUR,YEAR,2007,SEX,BothSexes,,,,,,,19.7 [18.8-20.6],19.7,18.8,20.6,,2017-09-22T09:24:40Z,2007,2007-01-01,2007-12-31
16029103,NCD_BMI_30A,REGION,EUR,YEAR,2008,SEX,BothSexes,,,,,,,20.0 [19.1-21.0],20.0,19.1,21.0,,2017-09-22T09:24:40Z,2008,2008-01-01,2008-12-31
16029104,NCD_BMI_30A,REGION,EUR,YEAR,2009,SEX,BothSexes,,,,,,,20.4 [19.4-21.4],20.4,19.4,21.4,,2017-09-22T09:24:40Z,2009,2009-01-01,2009-12-31
16029105,NCD_BMI_30A,REGION,EUR,YEAR,2010,SEX,BothSexes,,,,,,,20.8 [19.7-21.9],20.8,19.7,21.9,,2017-09-22T09:24:40Z,2010,2010-01-01,2010-12-31
16029106,NCD_BMI_30A,REGION,EUR,YEAR,2011,SEX,BothSexes,,,,,,,21.2 [20.1-22.4],21.2,20.1,22.4,,2017-09-22T09:24:40Z,2011,2011-01-01,2011-12-31
16029107,NCD_BMI_30A,REGION,EUR,YEAR,2012,SEX,BothSexes,,,,,,,21.6 [20.4-22.8],21.6,20.4,22.8,,2017-09-22T09:24:40Z,2012,2012-01-01,2012-12-31
16029108,NCD_BMI_30A,REGION,EUR,YEAR,2013,SEX,BothSexes,,,,,,,22.0 [20.7-23.3],22.0,20.7,23.3,,2017-09-22T09:24:40Z,2013,2013-01-01,2013-12-31
16029109,NCD_BMI_30A,REGION,EUR,YEAR,2014,SEX,BothSexes,,,,,,,22.4 [21.1-23.8],22.4,21.1,23.8,,2017-09-22T09:24:40Z,2014,2014-01-01,2014-12-31
16029110,NCD_BMI_30A,REGION,EUR,YEAR,2015,SEX,BothSexes,,,,,,,22.9 [21.4-24.3],22.9,21.4,24.3,,2017-09-22T09:24:40Z,2015,2015-01-01,2015-12-31
16029111,NCD_BMI_30A,REGION,EUR,YEAR,2016,SEX,BothSexes,,,,,,,23.3 [21.7-24.9],23.3,21.7,24.9,,2017-09-22T09:24:40Z,2016,2016-01-01,2016-12-31
16029112,NCD_BMI_30A,REGION,SEAR,YEAR,1975,SEX,BothSexes,,,,,,,0.4 [0.2-0.7],0.4,0.2,0.7,,2017-09-22T09:24:40Z,1975,1975-01-01,1975-12-31
16029113,NCD_BMI_30A,REGION,SEAR,YEAR,1976,SEX,BothSexes,,,,,,,0.4 [0.3-0.7],0.4,0.3,0.7,,2017-09-22T09:24:40Z,1976,1976-01-01,1976-12-31
16029114,NCD_BMI_30A,REGION,SEAR,YEAR,1977,SEX,BothSexes,,,,,,,0.5 [0.3-0.7],0.5,0.3,0.7,,2017-09-22T09:24:40Z,1977,1977-01-01,1977-12-31
16029115,NCD_BMI_30A,REGION,SEAR,YEAR,1978,SEX,BothSexes,,,,,,,0.5 [0.3-0.7],0.5,0.3,0.7,,2017-09-22T09:24:40Z,1978,1978-01-01,1978-12-31
16029116,NCD_BMI_30A,REGION,SEAR,YEAR,1979,SEX,BothSexes,,,,,,,0.5 [0.3-0.8],0.5,0.3,0.8,,2017-09-22T09:24:40Z,1979,1979-01-01,1979-12-31
16029117,NCD_BMI_30A,REGION,SEAR,YEAR,1980,SEX,BothSexes,,,,,,,0.6 [0.4-0.8],0.6,0.4,0.8,,2017-09-22T09:24:40Z,1980,1980-01-01,1980-12-31
16029118,NCD_BMI_30A,REGION,SEAR,YEAR,1981,SEX,BothSexes,,,,,,,0.6 [0.4-0.8],0.6,0.4,0.8,,2017-09-22T09:24:40Z,1981,1981-01-01,1981-12-31
16029119,NCD_BMI_30A,REGION,SEAR,YEAR,1982,SEX,BothSexes,,,,,,,0.6 [0.4-0.9],0.6,0.4,0.9,,2017-09-22T09:24:40Z,1982,1982-01-01,1982-12-31
16029120,NCD_BMI_30A,REGION,SEAR,YEAR,1983,SEX,BothSexes,,,,,,,0.7 [0.5-0.9],0.7,0.5,0.9,,2017-09-22T09:24:40Z,1983,1983-01-01,1983-12-31
16029121,NCD_BMI_30A,REGION,SEAR,YEAR,1984,SEX,BothSexes,,,,,,,0.7 [0.5-1.0],0.7,0.5,1.0,,2017-09-22T09:24:40Z,1984,1984-01-01,1984-12-31
16029122,NCD_BMI_30A,REGION,SEAR,YEAR,1985,SEX,BothSexes,,,,,,,0.8 [0.6-1.0],0.8,0.6,1.0,,2017-09-22T09:24:40Z,1985,1985-01-01,1985-12-31
16029123,NCD_BMI_30A,REGION,SEAR,YEAR,1986,SEX,BothSexes,,,,,,,0.8 [0.6-1.1],0.8,0.6,1.1,,2017-09-22T09:24:40Z,1986,1986-01-01,1986-12-31
